Area Code,Structure Name,Struc Type Code,Bus Asc Name,Install Date,Removal Date,Latitude,Longitude,year
WC,8,CAIS,Newfield Exploration Company,1/1/1986,8/19/2007,29.423851,-93.262886,1986
WC,C,FIXED,ATP Oil & Gas Corporation,1/1/1986,9/11/2016,28.267823,-93.002423,1986
WC,2,FIXED,Wood Energy Corporation,1/1/1986,6/10/2001,29.554873,-93.459433,1986
WC,28,FIXED,Fieldwood Energy LLC,1/1/1986,,29.592441,-93.148638,1986
WC,1,CAIS,Chevron U.S.A. Inc.,1/1/1986,8/16/1993,28.373607,-93.096284,1986
WC,G,CAIS,Mobil Exploration and Producing North America Inc.,1/1/1986,3/1/1988,29.596899,-93.178662,1986
WC,A-AUX,WP,Apache Corporation,1/1/1986,6/24/2016,28.232419,-93.20716,1986
WC,2,CAIS,Shell Offshore Inc.,1/1/1986,9/29/1987,29.375821,-93.464363,1986
WD,3,CAIS,Signal Oil & Gas Company,1/1/1986,8/8/2013,29.060285,-89.472419,1986
WD,4,CAIS,Signal Oil & Gas Company,1/1/1986,8/9/2013,29.061505,-89.476957,1986
WD,C,CAIS,Samedan Oil Corporation,1/1/1986,11/28/1990,29.177874,-89.737398,1986
WD,G,FIXED,"Cox Operating, L.L.C.",1/1/1986,,28.91716087,-89.68903103,1986
WD,5,CAIS,Samedan Oil Corporation,1/1/1986,5/24/1990,29.176847,-89.740861,1986
WD,1,CAIS,Seneca Resources Corporation,1/1/1986,2/4/1999,29.17511301,-89.74527538,1986
MO,A,FIXED,Exxon Mobil Corporation,2/21/1986,4/23/1993,30.14555013,-88.08276385,1986
HI,CJ,WP,McMoRan Oil & Gas LLC,5/6/1986,6/3/2010,28.284428,-94.044815,1986
MP,BF,CAIS,"Cantium, LLC",6/12/1986,,29.392756,-88.965563,1986
ST,C,FIXED,Talos Petroleum LLC,7/22/1986,5/27/2019,28.56943,-90.545117,1986
EI,G,FIXED,"W & T Offshore, Inc.",7/23/1986,6/20/2012,28.660862,-91.6644,1986
EI,G,FIXED,Fieldwood Energy LLC,7/30/1986,,28.8,-91.66,1986
EI,A,FIXED,Chevron U.S.A. Inc.,8/1/1986,7/30/2007,29.000204,-91.851165,1986
BA,D,FIXED,GOM Shelf LLC,1/1/1987,,27.838765,-96.02819,1987
CA,A,FIXED,Callon Petroleum Operating Company,1/1/1987,6/19/2005,29.695893,-88.519917,1987
CA,1,CAIS,"Devon SFS Operating, Inc.",1/1/1987,4/15/1997,29.69503,-88.684386,1987
EC,A,FIXED,PG&E Resources Offshore Company,1/1/1987,11/9/1994,28.462111,-92.811673,1987
EC,A,FIXED,The Houston Exploration Company,1/1/1987,7/14/1998,29.45325,-92.89146,1987
EC,2,CAIS,Hall-Houston Oil Company,1/1/1987,1/9/1993,29.101627,-92.893071,1987
EC,A,FIXED,McMoRan Oil & Gas LLC,1/1/1987,11/28/2009,28.976704,-92.839667,1987
EI,A,FIXED,"Millennium Offshore Group, Inc.",1/1/1987,11/21/2010,28.71656,-91.360641,1987
EI,11,CAIS,"Castex Offshore, Inc.",1/1/1987,12/16/2016,29.288815,-91.828125,1987
EI,7,CAIS,Union Oil Company of California,1/1/1987,11/3/1997,29.252629,-91.664816,1987
EI,7,CAIS,Devon Louisiana Corporation,1/1/1987,8/11/2003,28.967136,-91.620696,1987
EI,A(Removed),FIXED,Devon Energy Operating Corporation,1/1/1987,3/3/1997,28.835235,-91.450321,1987
EI,A,FIXED,Walter Oil & Gas Corporation,1/1/1987,6/13/1990,29.126149,-91.780285,1987
EI,A,FIXED,"Dominion Exploration & Production, Inc.",1/1/1987,6/9/1995,28.189879,-91.767029,1987
EI,3,CAIS,Atlantic Richfield Company,1/1/1987,10/11/1994,29.018802,-91.529887,1987
EI,10,CAIS,Devon Louisiana Corporation,1/1/1987,11/10/2002,28.973176,-91.627942,1987
EI,B,FIXED,"W & T Offshore, Inc.",1/1/1987,10/30/2013,28.06427923,-91.48694141,1987
EI,A-AUX,FIXED,Union Oil Company of California,1/1/1987,11/3/1997,29.252398,-91.664903,1987
EI,A-AUX,FIXED,Fieldwood Energy LLC,1/1/1987,10/23/2014,29.040881,-91.451126,1987
EI,9,CAIS,Apache Corporation,1/1/1987,7/14/2012,29.032791,-91.574857,1987
EI,4,CAIS,"Norcen Explorer, Inc.",1/1/1987,12/31/1989,29.303118,-91.693953,1987
GA,2,CAIS,Hall-Houston Oil Company,1/1/1987,9/11/1992,28.293599,-94.692383,1987
GA,A,FIXED,"W & T Offshore, Inc.",1/1/1987,1/13/2016,28.8802685,-95.03745582,1987
GA,1,CAIS,Hall-Houston Oil Company,1/1/1987,1/25/1990,28.336024,-94.647197,1987
GA,A,WP,Hall-Houston Oil Company,1/1/1987,9/22/1992,28.317658,-94.704798,1987
GI,STRG,FIXED,Freeport-McMoRan Energy LLC,1/1/1987,8/25/2002,29.129977,-89.989601,1987
HI,1,CAIS,"Devon SFS Operating, Inc.",1/1/1987,1/13/1997,29.115693,-93.832515,1987
HI,A(REMOVED),FIXED,Hall-Houston Oil Company,1/1/1987,5/14/1997,29.107267,-93.824551,1987
HI,A,WP,Apache Corporation,1/1/1987,2/16/1997,29.156633,-93.833119,1987
HI,3,CAIS,"Devon SFS Operating, Inc.",1/1/1987,2/10/1997,29.108651,-93.854907,1987
HI,A,FIXED,"TR Offshore, LLC",1/1/1987,8/8/2007,28.835566,-94.260334,1987
HI,1,CAIS,"Millennium Offshore Group, Inc.",1/1/1987,9/18/2005,29.252651,-93.759683,1987
HI,2,CAIS,Hall-Houston Oil Company,1/1/1987,12/31/1993,29.03545,-93.946998,1987
HI,2,CAIS,"Devon SFS Operating, Inc.",1/1/1987,1/9/1997,29.112713,-93.850105,1987
HI,2,CAIS,Hall-Houston Oil Company,1/1/1987,12/6/1992,29.064769,-93.825107,1987
HI,3,CAIS,Hall-Houston Oil Company,1/1/1987,12/31/1993,29.035467,-93.947019,1987
HI,1,CAIS,Corpus Christi Oil and Gas Company,1/1/1987,6/29/1992,29.328531,-93.886495,1987
MI,1,CAIS,Apache Corporation,1/1/1987,8/18/2014,28.373995,-96.088173,1987
MI,A-PROCESS,FIXED,GOM Shelf LLC,1/1/1987,8/15/2010,28.213221,-96.177945,1987
MI,1(Removed),WP,Marathon Oil Company,1/1/1987,9/2/1996,28.284802,-96.202272,1987
MI,A,FIXED,Sabine Oil & Gas Corporation,1/1/1987,10/14/2011,28.227788,-96.221141,1987
MI,A,FIXED,"Black Elk Energy Offshore Operations, LLC",1/1/1987,8/8/2016,27.914021,-96.590462,1987
MO,1,CAIS,Union Oil Company of California,1/1/1987,8/10/2009,30.055442,-87.871166,1987
MO,1,CAIS,Chevron U.S.A. Inc.,1/1/1987,6/13/1999,30.115473,-88.404616,1987
MO,1,CAIS,Union Oil Company of California,1/1/1987,11/11/1999,30.081812,-87.886439,1987
MP,B,CAIS,Callon Petroleum Operating Company,1/1/1987,11/20/2001,29.637957,-88.442381,1987
MP,A,FIXED,"Cantium, LLC",1/1/1987,,29.468553,-88.950138,1987
MP,A,FIXED,Callon Petroleum Operating Company,1/1/1987,12/3/2001,29.621974,-88.450487,1987
MP,A,FIXED,"W & T Offshore, Inc.",1/1/1987,11/20/1999,29.498674,-88.450958,1987
MP,3,CAIS,"General Atlantic Resources, Inc.",1/1/1987,6/1/1991,29.352693,-89.102527,1987
MP,7,CAIS,Chevron U.S.A. Inc.,1/1/1987,7/3/1999,29.446689,-88.841024,1987
MP,1,WP,Hall-Houston Oil Company,1/1/1987,12/8/1992,29.6774245,-88.7476059,1987
MP,1,CAIS,Murphy Exploration & Production Company,1/1/1987,10/12/1993,29.566149,-88.741288,1987
MP,6,CAIS,Chevron U.S.A. Inc.,1/1/1987,7/3/1999,29.442903,-88.851723,1987
MP,1,CAIS,Energy Development Corporation,1/1/1987,6/1/1991,29.624431,-88.678585,1987
MP,2,CAIS,Murphy Exploration & Production Company,1/1/1987,10/12/1993,29.5657,-88.746425,1987
MP,A,WP,Samedan Oil Corporation,1/1/1987,7/9/1992,29.569683,-88.735725,1987
MU,A,FIXED,"Merit Energy Company, LLC",1/1/1987,7/7/2010,27.316897,-96.737601,1987
MU,C,FIXED,"EnVen Energy Ventures, LLC",1/1/1987,6/25/2013,27.759727,-96.642493,1987
PL,39,CAIS,Talos ERT LLC,1/1/1987,10/1/2009,28.898176,-90.705305,1987
PL,43,CAIS,Murphy Exploration & Production Company,1/1/1987,9/22/1993,28.901422,-90.695276,1987
PL,18,CAIS,Apache Corporation,1/1/1987,7/11/1993,28.944495,-90.738619,1987
PL,34,CAIS,Murphy Exploration & Production Company,1/1/1987,12/5/1988,28.897943,-90.707653,1987
PN,A,FIXED,"Peregrine Oil & Gas II, LLC",1/1/1987,,26.832681,-96.939898,1987
SM,1,CAIS,"Devon Energy Production Company, L.P.",1/1/1987,5/31/2002,29.196812,-91.965027,1987
SM,5,WP,"Devon Energy Production Company, L.P.",1/1/1987,2/23/2003,28.75753,-91.893085,1987
SM,139,FIXED,"Cox Operating, L.L.C.",1/1/1987,,29.327464,-91.990712,1987
SP,D,FIXED,Fieldwood Energy LLC,1/1/1987,,29.086803,-88.734188,1987
SP,257(SL 1012),WP,"Whitney Oil & Gas, LLC",1/1/1987,,28.98732499,-89.24655966,1987
SS,S,WP,Talos Petroleum LLC,1/1/1987,8/23/2014,28.863633,-90.8507,1987
SS,2,CAIS,"PetroQuest Energy, L.L.C.",1/1/1987,12/12/2001,28.928557,-91.028899,1987
SS,JB,FIXED,Fieldwood Energy LLC,1/1/1987,9/20/2018,28.384663,-90.810489,1987
SS,6,CAIS,Talos Petroleum LLC,1/1/1987,,28.828375,-90.908179,1987
SS,D,FIXED,Fieldwood Energy Offshore LLC,1/1/1987,11/22/2012,28.661884,-90.877079,1987
SS,1,CAIS,ConocoPhillips Company,1/1/1987,7/14/1994,29.116107,-91.051145,1987
SS,JA,FIXED,Fieldwood Energy LLC,1/1/1987,,28.380183,-90.774538,1987
SS,1,CAIS,Chevron U.S.A. Inc.,1/1/1987,8/4/2006,28.88468,-91.164399,1987
SS,53,CAIS,"Comstock Offshore, LLC",1/1/1987,4/11/1993,28.865338,-90.838512,1987
SS,13,CAIS,Bois d'Arc Offshore Ltd.,1/1/1987,1/8/2005,28.804214,-90.949067,1987
SS,1,CAIS,Gulfstar Operating Company,1/1/1987,8/9/1990,29.018771,-91.151667,1987
SS,2,CAIS,Murphy Exploration & Production Company,1/1/1987,9/2/1999,28.768951,-90.919711,1987
SS,3,CAIS,Murphy Exploration & Production Company,1/1/1987,8/8/1993,28.751108,-90.939094,1987
SS,B,CAIS,Anadarko E&P Company LP,1/1/1987,11/21/1990,28.618226,-90.931405,1987
ST,6,CAIS,Chevron U.S.A. Inc.,1/1/1987,9/28/1997,28.927851,-90.467233,1987
ST,C (5),CAIS,Fieldwood Energy LLC,1/1/1987,,28.845464,-90.461707,1987
ST,G-QTR,FIXED,"Cox Operating, L.L.C.",1/1/1987,,28.832922,-90.416214,1987
ST,A,FIXED,"Fairways Offshore Exploration, Inc.",1/1/1987,9/27/2009,28.292371,-90.659309,1987
ST,A(Removed),FIXED,Samedan Oil Corporation,1/1/1987,5/22/1997,28.596503,-90.471955,1987
ST,D,FIXED,"Fairways Offshore Exploration, Inc.",1/1/1987,9/29/2018,28.761602,-90.674977,1987
ST,5(Removed),CAIS,Chevron U.S.A. Inc.,1/1/1987,9/27/1997,28.944489,-90.464902,1987
ST,5 (30 & 30D),CAIS,Chevron U.S.A. Inc.,1/1/1987,11/20/2008,28.908357,-90.490382,1987
SX,JC,CAIS,Shell Offshore Inc.,1/1/1987,10/11/2001,29.494462,-93.786495,1987
VR,C,FIXED,Burlington Resources Offshore Inc.,1/1/1987,7/9/2000,28.645746,-92.401389,1987
VR,5,FIXED,CNOOC Petroleum U.S.A. Inc.,1/1/1987,6/27/2011,29.313919,-92.447408,1987
VR,1,CAIS,Hall-Houston Oil Company,1/1/1987,2/19/1994,28.693391,-92.366639,1987
VR,K-1,CAIS,"Cox Operating, L.L.C.",1/1/1987,,29.425915,-92.502341,1987
VR,A,FIXED,Burlington Resources Offshore Inc.,1/1/1987,1/21/1997,28.873634,-92.168113,1987
VR,2,CAIS,Freeport-McMoRan Inc.,1/1/1987,11/26/1992,29.468827,-92.296122,1987
VR,1-AUX,FIXED,"Apache Shelf, Inc.",1/1/1987,8/23/2012,29.42250614,-92.37382513,1987
VR,1,FIXED,Chevron U.S.A. Inc.,1/1/1987,12/30/1989,29.197099,-92.389442,1987
VR,1,CAIS,Tenneco Oil Company,1/1/1987,12/31/1988,29.402243,-92.309194,1987
VR,A,CAIS,Chevron U.S.A. Inc.,1/1/1987,12/29/1989,29.197924,-92.38945,1987
VR,7,CAIS,"Energy Resource Technology, Inc.",1/1/1987,2/7/1995,28.926632,-92.162854,1987
VR,2-PRD,CAIS,CNOOC Petroleum U.S.A. Inc.,1/1/1987,4/20/2014,29.328597,-92.432039,1987
WC,B,FIXED,Talos Petroleum LLC,1/1/1987,8/5/2013,29.65029,-93.594173,1987
WC,A-PROCESS,FIXED,"PetroQuest Energy, L.L.C.",1/1/1987,4/25/2008,28.757923,-93.387782,1987
WC,A,FIXED,Hall-Houston Oil Company,1/1/1987,12/12/1992,29.193079,-93.647289,1987
WC,1,FIXED,Corpus Christi Oil and Gas Company,1/1/1987,12/31/1989,29.210092,-93.562485,1987
WC,3,CAIS,Sabine Oil & Gas Corporation,1/1/1987,7/20/2010,29.180141,-93.598787,1987
WC,B,FIXED,"Black Elk Energy Offshore Operations, LLC",1/1/1987,9/17/2016,29.371051,-93.070661,1987
WC,2,FIXED,Fieldwood Energy LLC,1/1/1987,5/15/2018,29.383,-93.636852,1987
WC,1,FIXED,"Mariner Energy, Inc.",1/1/1987,12/7/2010,29.171093,-93.334321,1987
WC,4,CAIS,"Senior - G & A Operating Company, Inc.",1/1/1987,10/30/1990,29.666619,-93.397863,1987
WD,E,FIXED,Fieldwood Energy LLC,1/1/1987,,28.851336,-89.601086,1987
WD,D,WP,Samedan Oil Corporation,1/1/1987,8/16/1999,29.179829,-89.72344,1987
WD,3,WP,Fieldwood Energy LLC,1/1/1987,9/7/2019,29.163374,-89.765873,1987
WD,1,CAIS,Atlantic Richfield Company,1/1/1987,5/27/1992,29.101021,-89.845789,1987
BA,1,CAIS,"Energy Resource Technology, Inc.",1/1/1988,3/30/2008,28.507622,-95.652007,1988
BA,A,FIXED,Walter Oil & Gas Corporation,1/1/1988,8/23/2002,28.256515,-95.875428,1988
BA,A,FIXED,Fieldwood Energy LLC,1/1/1988,,28.396653,-95.861906,1988
CA,A,WP,"Devon SFS Operating, Inc.",1/1/1988,3/18/1997,29.732252,-88.565785,1988
CA,A,FIXED,"Devon SFS Operating, Inc.",1/1/1988,4/20/1997,29.725172,-88.542829,1988
CA,B,CAIS,"Devon SFS Operating, Inc.",1/1/1988,6/2/1997,29.712446,-88.552892,1988
EC,B,FIXED,Forcenergy Inc,1/1/1988,3/26/2001,28.317009,-92.915737,1988
EC,G,WP,El Paso Production Company,1/1/1988,8/30/1994,28.582592,-92.762865,1988
EC,1,CAIS,Sandefer Offshore Operating Co.,1/1/1988,10/27/1991,29.058216,-92.628712,1988
EC,1(Removed),CAIS,Cockrell Oil Corporation,1/1/1988,12/30/1996,29.151953,-92.918923,1988
EC,A,FIXED,"NCX Company, Inc.",1/1/1988,10/2/2001,28.691577,-92.783729,1988
EC,B,FIXED,BP America Production Company,1/1/1988,6/25/2000,28.674018,-92.744605,1988
EC,A,CAIS,Anadarko E&P Company LP,1/1/1988,3/27/1993,29.164561,-92.75074,1988
EC,A,FIXED,"Merit Energy Company, LLC",1/1/1988,10/25/2014,29.279776,-92.995708,1988
EC,A,CAIS,Koch Exploration Company,1/1/1988,12/16/1994,28.601426,-92.696445,1988
EC,A,WP,Forcenergy GOM Inc.,1/1/1988,10/4/1998,28.297608,-92.920327,1988
EC,A,FIXED,Talos ERT LLC,1/1/1988,,28.07403,-92.698957,1988
EC,6,FIXED,BP America Production Company,1/1/1988,9/18/1993,28.656877,-92.747643,1988
EI,C,FIXED,Seagull Energy E&P Inc.,1/1/1988,7/19/1998,29.263109,-91.755424,1988
EI,3,CAIS,Union Oil Company of California,1/1/1988,2/12/2007,29.324898,-91.519672,1988
EI,12,CAIS,"Arena Offshore, LP",1/1/1988,,28.649022,-91.495033,1988
EI,11,CAIS,Fieldwood Energy LLC,1/1/1988,,28.987888,-91.467142,1988
EI,2,CAIS,"Maritech Resources, Inc.",1/1/1988,7/14/1999,29.301393,-91.722882,1988
EI,A,FIXED,Fieldwood Energy LLC,1/1/1988,,28.581824,-91.767208,1988
EI,J,FIXED,ANKOR Energy LLC,1/1/1988,,28.66467,-91.509617,1988
EI,11,CAIS,"Maritech Resources, Inc.",1/1/1988,8/10/2011,28.972378,-91.636392,1988
EI,5,CAIS,Chevron U.S.A. Inc.,1/1/1988,3/26/2008,29.323535,-91.850867,1988
EW,A,FIXED,Fieldwood Energy LLC,1/1/1988,,28.163269,-90.358587,1988
GA,B,WP,Walter Oil & Gas Corporation,1/1/1988,9/24/1998,28.724247,-94.898516,1988
GA,2,CAIS,Seagull Energy E&P Inc.,1/1/1988,8/30/1996,28.729742,-94.970406,1988
GA,1,FIXED,PG&E Resources Offshore Company,1/1/1988,7/20/1995,28.532745,-95.155067,1988
GA,A,FIXED,"Fairways Offshore Exploration, Inc.",1/1/1988,1/14/2012,28.720403,-94.927656,1988
GA,1,CAIS,Walter Oil & Gas Corporation,1/1/1988,12/20/1993,28.748227,-94.886092,1988
GA,2,CAIS,Walter Oil & Gas Corporation,1/1/1988,12/9/1990,28.63244,-94.954607,1988
GC,A-Bullwinkle,FIXED,Fieldwood Energy Offshore LLC,1/1/1988,,27.88309663,-90.90151639,1988
GC,A (Boxer)(DOT),FIXED,Shell Pipeline Company LP,1/1/1988,,27.945795,-90.996981,1988
GC,FPS,FIXED,Placid Oil Company,1/1/1988,12/31/1989,27.946993,-90.498825,1988
GI,H,FIXED,GOM Shelf LLC,1/1/1988,,28.981118,-89.977378,1988
HI,3,CAIS,BP America Production Company,1/1/1988,12/31/1992,29.013177,-94.261254,1988
HI,A,FIXED,Fieldwood Energy SP LLC,1/1/1988,8/4/2008,29.260368,-94.063899,1988
HI,A,FIXED,"LLECO Holdings, Inc.",1/1/1988,8/15/1991,28.393323,-94.170003,1988
HI,3,CAIS,Hall-Houston Oil Company,1/1/1988,12/2/1992,29.142766,-93.820948,1988
HI,A,FIXED,"EOG Resources, Inc.",1/1/1988,12/21/2009,29.219633,-93.838675,1988
HI,1,CAIS,Apache Corporation,1/1/1988,2/19/1997,29.203508,-93.950803,1988
HI,A,FIXED,"Flash Gas & Oil Southwest, Inc.",1/1/1988,9/29/1993,29.152922,-93.826874,1988
HI,A-PROCESS,FIXED,Fieldwood Energy LLC,1/1/1988,8/1/2018,29.228878,-93.791066,1988
HI,A-PROCESS,FIXED,Fieldwood Energy LLC,1/1/1988,,29.281262,-93.755472,1988
HI,A,FIXED,"W & T Offshore, Inc.",1/1/1988,9/20/2012,29.18646,-94.397,1988
HI,A,FIXED,"EP Energy Management, L.L.C.",1/1/1988,8/16/2002,28.439921,-93.718071,1988
HI,B,WP,"EP Energy Management, L.L.C.",1/1/1988,7/25/2002,28.204049,-93.616041,1988
HI,12,CAIS,Anadarko Petroleum Corporation,1/1/1988,1/20/1997,29.235746,-93.777895,1988
HI,A,FIXED,"Energy Resource Technology, Inc.",1/1/1988,9/11/1994,29.182674,-94.30338,1988
HI,4,CAIS,Hall-Houston Oil Company,1/1/1988,11/18/1992,29.138074,-93.836446,1988
HI,A,FIXED,Anadarko E&P Company LP,1/1/1988,4/14/1993,29.050315,-93.723014,1988
HI,B,WP,Anadarko E&P Company LP,1/1/1988,8/6/1994,29.2136,-94.441108,1988
HI,1,CAIS,Chevron U.S.A. Inc.,1/1/1988,12/31/1988,29.385802,-93.912011,1988
HI,3,CAIS,Mobil Producing Texas & New Mexico Inc.,1/1/1988,9/27/1989,29.437044,-93.782531,1988
HI,A,FIXED,Placid Oil Company,1/1/1988,8/3/1990,29.058147,-94.282384,1988
HI,A,WP,Anadarko E&P Company LP,1/1/1988,8/6/1994,29.213053,-94.440166,1988
MI,1,FIXED,"Dynamic Offshore Resources NS, LLC",1/1/1988,6/19/2010,28.130352,-96.14225,1988
MI,A,FIXED,Apache Corporation,1/1/1988,8/18/1992,28.083384,-96.355914,1988
MI,F,WP,GOM Shelf LLC,1/1/1988,6/27/2005,28.010814,-96.454997,1988
MI,G,FIXED,Fieldwood Energy LLC,1/1/1988,10/21/2020,28.089838,-96.391665,1988
MI,A,FIXED,"Arena Offshore, LP",1/1/1988,7/19/2012,28.187718,-96.128459,1988
MI,A,FIXED,"Dynamic Offshore Resources NS, LLC",1/1/1988,7/21/2010,28.163254,-96.150481,1988
MI,11,CAIS,Walter Oil & Gas Corporation,1/1/1988,8/2/1991,28.24568925,-96.26315789,1988
MI,B-PRD(Removed),FIXED,Marathon Oil Company,1/1/1988,12/12/1996,28.282909,-96.202007,1988
MI,6,CAIS,Murphy Exploration & Production Company - USA,1/1/1988,7/19/1998,28.157947,-96.213063,1988
MI,A-PRD,FIXED,"Arena Offshore, LP",1/1/1988,7/19/2012,28.187362,-96.128665,1988
MO,2,CAIS,ANKOR Energy LLC,1/1/1988,,30.134795,-88.009664,1988
MO,1,CAIS,Union Oil Company of California,1/1/1988,10/10/2008,30.077761,-87.963757,1988
MO,1,CAIS,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/1/1988,10/17/2005,30.18478327,-88.18760637,1988
MO,1,CAIS,BP Exploration Inc.,1/1/1988,11/15/1989,30.008329,-88.161842,1988
MP,A,FIXED,"Vintage Petroleum, Inc.",1/1/1988,11/3/2000,29.413672,-88.720319,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,4/20/2000,29.374586,-88.262258,1988
MP,A,FIXED,Apache Corporation,1/1/1988,10/13/2000,29.391999,-88.814417,1988
MP,A,FIXED,Walter Oil & Gas Corporation,1/1/1988,11/19/2019,29.2069,-88.767308,1988
MP,1-A,CAIS,"Noble Energy, Inc.",1/1/1988,9/20/2006,29.287184,-89.058512,1988
MP,A,WP,Apache Corporation,1/1/1988,12/12/1995,29.471196,-88.464165,1988
MP,B,FIXED,"W & T Offshore, Inc.",1/1/1988,,29.545123,-88.649909,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,5/28/2005,29.416272,-88.165909,1988
MP,C,FIXED,Fieldwood Energy LLC,1/1/1988,,29.248498,-88.441404,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,6/22/2000,29.365149,-88.310722,1988
MP,A,FIXED,Samedan Oil Corporation,1/1/1988,6/26/2001,29.622458,-88.70986,1988
MP,A,FIXED,Murphy Exploration & Production Company,1/1/1988,10/12/1993,29.54060273,-88.73307874,1988
MP,A,FIXED,"Vintage Petroleum, Inc.",1/1/1988,1/10/2005,29.419936,-88.737218,1988
MP,B,FIXED,Fieldwood Energy Offshore LLC,1/1/1988,7/5/2018,29.45516883,-88.848975,1988
MP,B,WP,"Devon SFS Operating, Inc.",1/1/1988,5/20/1997,29.496891,-88.43054,1988
MP,#1(A),CAIS,Kerr-McGee Corporation,1/1/1988,4/26/1995,29.530557,-88.690473,1988
MP,B,CAIS,Atlantic Richfield Company,1/1/1988,1/15/1994,29.397804,-88.862073,1988
MP,3,CAIS,Diamond Shamrock Offshore Partners Limited Partnership,1/1/1988,11/16/1990,29.383367,-88.90116,1988
MP,4,CAIS,Murphy Exploration & Production Company,1/1/1988,10/12/1993,29.558232,-88.741392,1988
MP,B,FIXED,Murphy Exploration & Production Company,1/1/1988,12/31/1993,29.540607,-88.733289,1988
MU,A,FIXED,"Stone Energy, L.L.C.",1/1/1988,9/7/1999,27.61329,-96.924067,1988
MU,A,FIXED,Hall-Houston Oil Company,1/1/1988,8/29/1992,27.623624,-96.739179,1988
MU,A,CAIS,Apache Corporation,1/1/1988,12/10/1997,27.710115,-96.858908,1988
PL,20,CAIS,Fieldwood Energy LLC,1/1/1988,,28.97775029,-90.74057818,1988
SM,A,FIXED,Talos Petroleum LLC,1/1/1988,2/19/2013,29.079584,-92.134762,1988
SM,142,CAIS,Chevron U.S.A. Inc.,1/1/1988,12/6/2009,29.32084,-91.990982,1988
SM,138,CAIS,Chevron U.S.A. Inc.,1/1/1988,8/25/2007,29.318751,-91.996303,1988
SM,B,FIXED,Forcenergy GOM Inc.,1/1/1988,1/17/2000,28.543194,-91.873086,1988
SM,B,WP,"Merit Energy Company, LLC",1/1/1988,8/21/2011,29.238539,-91.881455,1988
SM,A,FIXED,"Merit Energy Company, LLC",1/1/1988,8/21/2011,29.238666,-91.881296,1988
SM,D,FIXED,"Maritech Resources, Inc.",1/1/1988,2/7/2007,28.337231,-91.907573,1988
SM,A,FIXED,"W & T Offshore, Inc.",1/1/1988,8/4/2009,28.889102,-92.148035,1988
SM,141,CAIS,"Cox Operating, L.L.C.",1/1/1988,12/5/1995,29.347186,-91.978757,1988
SM,1,CAIS,BP America Production Company,1/1/1988,8/2/1990,28.791052,-91.956888,1988
SM,143,CAIS,Chevron U.S.A. Inc.,1/1/1988,12/4/1995,29.32816,-91.854695,1988
SM,A,FIXED,The Houston Exploration Company,1/1/1988,9/5/1992,29.0972408,-91.88475849,1988
SS,11,CAIS,"W & T Offshore, Inc.",1/1/1988,,29.107028,-91.262341,1988
SS,N,CAIS,Talos Petroleum LLC,1/1/1988,8/24/2014,28.862169,-90.852781,1988
SS,DWPF,FIXED,Fieldwood Energy LLC,1/1/1988,,28.52929306,-90.97906121,1988
SS,A,FIXED,"Northstar Offshore Group, LLC",1/1/1988,7/13/2018,28.544285,-91.233653,1988
SS,22,CAIS,"Century Exploration New Orleans, LLC",1/1/1988,9/8/2013,28.698887,-91.20797,1988
SS,49,CAIS,Talos Petroleum LLC,1/1/1988,7/3/2012,28.900604,-90.831109,1988
SS,6,CAIS,PennzEnergy Company,1/1/1988,2/13/1992,28.617388,-90.802153,1988
ST,Y,FIXED,"Arena Offshore, LP",1/1/1988,,28.616173,-90.249562,1988
ST,A,FIXED,Fieldwood Energy LLC,1/1/1988,,28.429881,-90.308155,1988
ST,E,FIXED,BP America Production Company,1/1/1988,6/19/2008,28.58346897,-90.37570882,1988
ST,EZ,CAIS,Chevron U.S.A. Inc.,1/1/1988,9/1/2009,28.914036,-90.467408,1988
ST,SJ,FIXED,"Cantium, LLC",1/1/1988,,29.025264,-90.160918,1988
ST,A,CAIS,"Hughes Eastern Petroleum, Inc.",1/1/1988,2/5/1994,28.59513,-90.560163,1988
ST,E,FIXED,"Dominion Exploration & Production, Inc.",1/1/1988,7/9/1992,28.767498,-90.743147,1988
SX,L(B-7),CAIS,"EP Energy E&P Company, L.P.",1/1/1988,12/31/1990,29.51974106,-93.85262089,1988
VK,A,CAIS,"EP Energy Management, L.L.C.",1/1/1988,4/24/2004,29.947865,-88.48437,1988
VK,2,CAIS,"EOG Resources, Inc.",1/1/1988,9/4/2010,29.924238,-88.180223,1988
VK,A,CAIS,Chevron U.S.A. Inc.,1/1/1988,3/20/2007,29.701045,-88.182664,1988
VK,3,CAIS,"EOG Resources, Inc.",1/1/1988,9/18/2006,29.965646,-88.086128,1988
VK,S,CAIS,"EOG Resources, Inc.",1/1/1988,9/19/2006,29.941104,-88.106745,1988
VK,1,CAIS,"EOG Resources, Inc.",1/1/1988,7/23/1988,29.908335,-88.203027,1988
VR,I,FIXED,"Black Elk Energy Offshore Operations, LLC",1/1/1988,9/20/2017,29.079603,-92.528772,1988
VR,A,FIXED,Fieldwood Energy LLC,1/1/1988,,29.282654,-92.453682,1988
