Area Code,Structure Name,Struc Type Code,Bus Asc Name,Install Date,Removal Date,Latitude,Longitude,year
WD,5,WP,Gulf Oil Corporation,1/1/1974,12/31/1983,29.155267,-89.810823,1974
PL,25,WP,Murphy Exploration & Production Company - USA,1/1/1975,12/11/2003,28.894086,-90.696466,1975
SP,225 (SL 1012)T,WP,"Whitney Oil & Gas, LLC",1/1/1975,,28.98788823,-89.24069244,1975
SP,220,WP,"Whitney Oil & Gas, LLC",1/1/1975,10/17/2014,28.982698,-89.255617,1975
SP,B,WP,Chevron U.S.A. Inc.,1/1/1975,12/31/1980,29.031224,-88.953744,1975
WC,A,WP,Fieldwood Energy SP LLC,1/1/1975,7/17/2008,28.794179,-93.021339,1975
EI,CC,WP,Chevron U.S.A. Inc.,1/1/1976,5/31/2000,28.575598,-91.506631,1976
SM,1,WP,Chevron U.S.A. Inc.,1/1/1976,12/31/1984,29.022499,-91.997938,1976
SM,A,WP,OXY USA Inc.,1/1/1976,10/29/1987,28.218867,-91.979964,1976
VR,JB,WP,Talos ERT LLC,1/1/1976,9/26/2009,29.467758,-92.540907,1976
VR,JC,WP,Talos ERT LLC,1/1/1976,9/25/2009,29.471273,-92.575026,1976
VR,3,WP,Shell Offshore Inc.,1/1/1976,12/31/1985,29.475734,-92.536688,1976
WC,3,WP,Gulf Oil Corporation,1/1/1976,12/31/1982,29.706137,-93.570704,1976
EC,B,WP,Conoco Inc.,1/1/1977,9/26/1993,29.277007,-92.740972,1977
EC,#8 #9 #10,WP,Talos Petroleum LLC,1/1/1977,9/30/2009,29.401346,-92.988303,1977
EC,JB,WP,"Merit Energy Company, LLC",1/1/1977,8/28/2011,29.385936,-92.64749,1977
HI,1,WP,"Fairways Offshore Exploration, Inc.",1/1/1977,3/12/1997,29.248024,-94.436159,1977
SM,JA,WP,Shell Offshore Inc.,1/1/1977,11/16/2003,28.845758,-92.146541,1977
SM,A,WP,Callon Petroleum Operating Company,1/1/1977,7/10/2008,29.19539,-92.136339,1977
SM,4,WP,Mobil Exploration and Producing North America Inc.,1/1/1977,12/31/1977,29.292165,-92.046595,1977
SP,271(SL 1012)M,WP,"Whitney Oil & Gas, LLC",1/1/1977,,28.9824498,-89.22475996,1977
SP,98(SL 1012)(M),WP,"Whitney Oil & Gas, LLC",1/1/1977,,28.9818061,-89.26577837,1977
ST,10,WP,Chevron U.S.A. Inc.,1/1/1977,12/15/2015,28.859907,-90.477556,1977
ST,C,WP,Odeco Oil & Gas Company,1/1/1977,8/19/1994,28.766169,-90.229122,1977
ST,12,WP,Chevron U.S.A. Inc.,1/1/1977,9/16/1993,28.859494,-90.484181,1977
VR,B,WP,Houston Oil & Minerals Corporation,1/1/1977,11/14/1991,29.419602,-92.180535,1977
WC,B,WP,Kerr-McGee Corporation,1/1/1977,6/21/1991,28.344889,-93.489677,1977
SS,E-1,WP,"W & T Offshore, Inc.",8/30/1977,11/1/2016,29.0620987,-91.29706582,1977
EI,11&12,WP,Samedan Oil Corporation,1/1/1978,8/2/2003,29.252052,-91.425143,1978
SM,A,WP,Tenneco Oil Company,1/1/1978,7/15/1988,29.196122,-92.005862,1978
SM,F,WP,McMoRan Oil & Gas LLC,1/1/1978,3/17/2012,28.738392,-91.870651,1978
SS,29,WP,Bois d'Arc Offshore Ltd.,1/1/1978,10/8/2006,28.836562,-90.847794,1978
SS,11,WP,"W & T Offshore, Inc.",1/1/1978,10/31/2016,29.068629,-91.279961,1978
VR,A,WP,Apache Corporation,1/1/1978,5/25/1998,28.27052,-92.543907,1978
VR,F,WP,"EPL Oil & Gas, LLC",1/1/1978,7/22/2015,29.44086814,-92.52698616,1978
VR,D,WP,Houston Oil & Minerals Corporation,1/1/1978,11/14/1991,29.426337,-92.17797,1978
VR,C,WP,Houston Oil & Minerals Corporation,1/1/1978,11/5/1991,29.424673,-92.192309,1978
VR,D,WP,"EP Energy Management, L.L.C.",1/1/1978,3/11/2004,28.589151,-92.200915,1978
WC,A-AUX,WP,"Torch Energy Services, Inc.",1/1/1978,5/11/1994,28.480901,-93.461413,1978
WC,A,WP,Tenneco Oil Company,1/1/1978,12/31/1981,28.475984,-93.451687,1978
EI,2,WP,Hunt Oil Company,1/1/1979,5/27/2004,29.174687,-91.536646,1979
EI,F,WP,Fieldwood Energy LLC,1/1/1979,11/15/2014,29.041013,-91.470827,1979
GA,AJ,WP,McMoRan Offshore Production Co.,1/1/1979,12/31/1985,28.146491,-94.649986,1979
GA,B,WP,OXY USA Inc.,1/1/1979,11/30/1986,29.288777,-94.558602,1979
GI,17,WP,Chevron U.S.A. Inc.,1/1/1979,6/20/2000,29.0136574,-90.12497195,1979
GI,JA,WP,"Apache Shelf, Inc.",1/1/1979,6/15/2014,28.735998,-90.051515,1979
PL,21,WP,Murphy Exploration & Production Company,1/1/1979,8/29/1995,28.921426,-90.694362,1979
PL,33,WP,Murphy Exploration & Production Company,1/1/1979,11/12/2003,28.93586,-90.700131,1979
SM,F,WP,"Black Elk Energy Offshore Operations, LLC",1/1/1979,6/21/2016,28.86709999,-91.89711993,1979
SS,A,WP,"W & T Offshore, Inc.",1/1/1979,6/27/2017,28.47779,-90.859129,1979
SS,20,WP,"Comstock Offshore, LLC",1/1/1979,8/22/1997,28.865532,-90.846202,1979
VR,BJ,WP,McMoRan Oil & Gas Co.,1/1/1979,12/12/1991,29.455955,-92.398178,1979
WC,A-AUX1,WP,JX Nippon Oil Exploration (U.S.A.) Limited,1/1/1979,6/19/2009,28.320036,-93.217535,1979
WC,CE,WP,Chevron U.S.A. Inc.,1/1/1979,7/29/1997,29.340251,-93.200637,1979
BA,A,WP,Shell Offshore Inc.,1/1/1980,5/20/2004,28.200723,-95.625078,1980
BA,B,WP,OXY USA Inc.,1/1/1980,12/1/1990,27.971063,-95.919501,1980
EC,CA WELL,WP,"Merit Energy Company, LLC",1/1/1980,8/11/2013,29.532129,-92.761493,1980
EC,A-AUX,WP,Anadarko Petroleum Corporation,1/1/1980,9/6/1992,29.199073,-92.837535,1980
EI,4,WP,Hunt Oil Company,1/1/1980,12/16/2006,29.153287,-91.501204,1980
HI,A-AUX,WP,"NCX Company, Inc.",1/1/1980,12/11/2001,28.355111,-93.856274,1980
HI,A,WP,Transco Exploration Company,1/1/1980,12/31/1985,28.360831,-93.873193,1980
PL,16,WP,Murphy Exploration & Production Company,1/1/1980,9/11/1993,28.923984,-90.695864,1980
SA,E,WP,El Paso Production Company,1/1/1980,7/9/2000,29.634408,-93.761865,1980
SM,JA,WP,Taylor Energy Company LLC,1/1/1980,9/16/2007,28.910177,-92.092617,1980
SS,6,WP,"Sanare Energy Partners, LLC",1/1/1980,5/16/1999,28.980114,-90.948987,1980
SS,41,WP,"Comstock Offshore, LLC",1/1/1980,9/17/1993,28.838783,-90.835223,1980
ST,C,WP,Kerr-McGee Corporation,1/1/1980,11/24/1993,28.872387,-90.470505,1980
SX,5(7),WP,El Paso Production Company,1/1/1980,5/9/1999,29.54555436,-93.79904664,1980
SX,JB,WP,Apache Corporation,1/1/1980,12/31/1985,29.533015,-93.796312,1980
VR,JA,WP,Walter Oil & Gas Corporation,1/1/1980,8/24/1989,28.869099,-92.480009,1980
VR,JA,WP,Talos ERT LLC,1/1/1980,8/5/2009,29.466074,-92.593261,1980
VR,A,WP,Union Oil Company of California,1/1/1980,8/10/2005,29.466509,-92.310863,1980
VR,KJ,WP,McMoRan Oil & Gas Co.,1/1/1980,12/12/1991,29.458358,-92.401968,1980
VR,JJ,WP,McMoRan Oil & Gas Co.,1/1/1980,12/1/1991,29.459184,-92.409289,1980
BA,A,WP,Shell Oil Company,1/1/1981,12/31/1984,27.865589,-95.94483,1981
EI,5,WP,Fieldwood Energy Offshore LLC,1/1/1981,5/2/2019,29.168199,-91.502664,1981
EI,H,WP,Apache Corporation,1/1/1981,8/14/2007,28.714819,-91.632242,1981
GA,A,WP,"Transcontinental Gas Pipe Line Company, LLC",1/1/1981,12/4/1988,28.612467,-95.165926,1981
GA,C,WP,Mitchell Energy Corporation,1/1/1981,6/1/1999,29.143992,-94.680027,1981
HI,A,WP,Sabine Oil & Gas Corporation,1/1/1981,5/22/1991,28.241517,-93.833597,1981
MI,D-AUX,WP,Houston Oil & Minerals Corporation,1/1/1981,12/31/1989,28.332103,-96.200086,1981
MI,C-AUX,WP,Houston Oil & Minerals Corporation,1/1/1981,12/31/1989,28.332801,-96.199681,1981
MP,1,WP,Diamond Shamrock Offshore Partners Limited Partnership,1/1/1981,11/18/1990,29.50903,-88.808589,1981
MP,1,WP,Diamond Shamrock Offshore Partners Limited Partnership,1/1/1981,12/31/1985,29.499406,-88.850482,1981
MU,A,WP,Shell Offshore Inc.,1/1/1981,9/8/1990,27.818177,-96.0007,1981
PL,33,WP,Talos ERT LLC,1/1/1981,6/12/2013,28.898583,-90.698397,1981
PL,14,WP,Murphy Exploration & Production Company - USA,1/1/1981,7/29/1993,28.895691,-90.701421,1981
SM,B,WP,Talos ERT LLC,1/1/1981,8/7/2011,28.44551,-92.009756,1981
SM,A,WP,Conoco Inc.,1/1/1981,4/14/1988,28.39482,-91.925298,1981
SS,U,WP,Talos Petroleum LLC,1/1/1981,8/25/2014,28.83082,-90.841964,1981
SS,A,WP,Kerr-McGee Corporation,1/1/1981,9/17/1990,28.438149,-90.813385,1981
ST,B,WP,"Dunhill Resources, Inc.",1/1/1981,2/12/1991,28.84048,-90.43413,1981
VR,LJ,WP,McMoRan Oil & Gas Co.,1/1/1981,12/12/1991,29.455416,-92.399939,1981
VR,OJ,WP,McMoRan Oil & Gas Co.,1/1/1981,12/12/1991,29.457667,-92.396977,1981
VR,NJ,WP,McMoRan Oil & Gas Co.,1/1/1981,12/12/1991,29.468925,-92.39914,1981
BA,A,WP,ConocoPhillips Company,1/1/1982,4/21/1988,28.105992,-95.705944,1982
EC,E,WP,"Energy Resource Technology, Inc.",1/1/1982,5/29/2002,28.622119,-92.805935,1982
EC,D,WP,Newfield Exploration Company,1/1/1982,8/15/2000,29.476094,-92.948405,1982
EI,C,WP,Apache Corporation,1/1/1982,7/27/2015,28.432529,-91.572549,1982
HI,C,WP,Texaco Exploration and Production Inc.,1/1/1982,12/3/1996,29.293496,-94.2451,1982
MI,1,WP,Exxon Mobil Corporation,1/1/1982,11/12/1989,27.890275,-96.734205,1982
MP,CC,WP,Chevron U.S.A. Inc.,1/1/1982,6/21/2000,29.39172,-88.64556,1982
MU,A,WP,Mobil Producing Texas & New Mexico Inc.,1/1/1982,12/25/1988,27.717991,-96.415989,1982
PL,28 & 29,WP,Talos ERT LLC,1/1/1982,9/18/2009,28.896165,-90.704455,1982
SA,C,WP,Chevron U.S.A. Inc.,1/1/1982,1/1/1990,29.468497,-93.630978,1982
SM,J,WP,Talos Petroleum LLC,1/1/1982,4/21/2014,28.416916,-91.969311,1982
SS,47,WP,Talos Petroleum LLC,1/1/1982,12/8/2006,28.835317,-90.842963,1982
VR,#2,WP,CNOOC Petroleum U.S.A. Inc.,1/1/1982,5/4/2014,29.319528,-92.391626,1982
VR,5,WP,"Energy Resource Technology, Inc.",1/1/1982,9/17/2002,28.763296,-92.598729,1982
VR,B,WP,Hess Corporation,1/1/1982,10/22/2002,29.338947,-92.483662,1982
VR,JB,WP,Shell Offshore Inc.,1/1/1982,9/10/1996,28.97127,-92.484142,1982
WC,C,WP,Chevron U.S.A. Inc.,1/1/1982,12/30/1991,29.275391,-93.277451,1982
BA,D,WP,Shell Offshore Inc.,1/1/1983,8/19/2016,28.179171,-95.588306,1983
BA,JB,WP,Shell Offshore Inc.,1/1/1983,12/31/1986,28.149209,-95.707873,1983
BA,2,WP,Chevron U.S.A. Inc.,1/1/1983,4/22/1988,28.108753,-95.75066,1983
BS,C,WP,Hess Corporation,1/1/1983,8/7/1997,29.442368,-89.042631,1983
EI,9,WP,Fieldwood Energy Offshore LLC,1/1/1983,5/1/2019,29.17211373,-91.50339763,1983
EI,4,WP,Fieldwood Energy Offshore LLC,1/1/1983,6/4/2017,29.178709,-91.510782,1983
EI,F,WP,Apache Corporation,1/1/1983,5/31/1998,28.443086,-91.372546,1983
EI,5,WP,Hunt Oil Company,1/1/1983,5/27/2004,29.172336,-91.541895,1983
EI,JB,WP,Shell Offshore Inc.,1/1/1983,9/19/1993,28.736298,-91.418183,1983
EI,8,WP,Fieldwood Energy Offshore LLC,1/1/1983,5/4/2019,29.163015,-91.504404,1983
EI,3,WP,Fieldwood Energy Offshore LLC,1/1/1983,6/6/2017,29.18327,-91.517589,1983
EI,D01,WP,McMoRan Oil & Gas LLC,1/1/1983,9/14/2003,28.649599,-91.486288,1983
EI,6,WP,Fieldwood Energy Offshore LLC,1/1/1983,5/5/2019,29.159839,-91.50041,1983
EI,3,WP,Hunt Oil Company,1/1/1983,5/27/2004,29.18316,-91.529086,1983
MI,TC,WP,Seagull Natural Gas Company,1/1/1983,7/15/1999,28.308605,-96.228377,1983
SM,JA,WP,Fieldwood Energy LLC,1/1/1983,10/15/2012,28.674629,-92.095197,1983
ST,2,WP,Kerr-McGee Corporation,1/1/1983,11/26/1993,28.919643,-90.473992,1983
VR,C,WP,"Apache Shelf, Inc.",1/1/1983,7/20/2012,29.452453,-92.371629,1983
VR,E,WP,"Maritech Resources, Inc.",1/1/1983,6/28/2013,28.57341,-92.218665,1983
BS,B,WP,Hess Corporation,1/1/1984,8/7/1997,29.433578,-89.065272,1984
EI,B,WP,Samedan Oil Corporation,1/1/1984,8/18/1996,28.498215,-91.743371,1984
EI,A,WP,Seagull Energy E&P Inc.,1/1/1984,7/20/1998,29.263274,-91.755484,1984
EI,2,WP,Hunt Oil Company,1/1/1984,5/27/2004,29.165684,-91.544708,1984
EI,1,WP,Hunt Oil Company,1/1/1984,5/27/2004,29.168094,-91.542288,1984
HI,JA,WP,Shell Offshore Inc.,1/1/1984,4/12/2002,29.124934,-94.073902,1984
HI,9,WP,Apache Corporation,1/1/1984,8/12/2005,29.262841,-93.817417,1984
PL,F,WP,Talos ERT LLC,1/1/1984,8/10/2010,28.93239,-90.687834,1984
SS,C,WP,"W & T Offshore, Inc.",1/1/1984,11/6/2007,28.597928,-91.249757,1984
ST,12,WP,Murphy Exploration & Production Company - USA,1/1/1984,6/17/1996,28.780095,-90.230455,1984
ST,B,WP,"Millennium Offshore Group, Inc.",1/1/1984,7/5/2001,28.769129,-90.623536,1984
ST,10,WP,Chevron U.S.A. Inc.,1/1/1984,10/30/2015,28.882216,-90.485774,1984
WC,9 & 12,WP,Talos Petroleum LLC,1/1/1984,8/22/2009,29.38852,-93.024355,1984
WC,D,WP,Chevron U.S.A. Inc.,1/1/1984,12/31/1985,29.291736,-93.256496,1984
WC,J,WP,Chevron U.S.A. Inc.,1/1/1984,9/27/1995,29.38725,-93.173679,1984
WC,F-AUX,WP,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/1/1984,6/2/1996,29.596605,-93.193409,1984
WD,E,WP,Fieldwood Energy Offshore LLC,3/1/1984,7/30/2018,28.97758,-89.520537,1984
BA,B,WP,"Noble Energy, Inc.",1/1/1985,8/4/2010,28.053441,-95.611694,1985
EC,A,WP,Samedan Oil Corporation,1/1/1985,7/11/2004,29.335134,-92.931084,1985
EC,B,WP,Samedan Oil Corporation,1/1/1985,7/13/2004,29.325384,-92.94073,1985
EC,B,WP,Apache Corporation,1/1/1985,5/31/2016,28.300946,-92.984086,1985
EI,4,WP,Hunt Oil Company,1/1/1985,9/8/2003,29.158715,-91.545244,1985
MI,JA,WP,Apache Corporation,1/1/1985,8/15/1992,28.038541,-96.366727,1985
PL,C,WP,Murphy Exploration & Production Company,1/1/1985,8/21/1999,28.935276,-90.682649,1985
SS,B,WP,"W & T Offshore, Inc.",1/1/1985,12/6/2013,28.436672,-90.943432,1985
ST,24,WP,Murphy Exploration & Production Company - USA,1/1/1985,12/20/2003,28.780626,-90.232756,1985
ST,9,WP,"Arena Offshore, LP",1/1/1985,10/14/2015,28.897775,-90.476509,1985
VR,A,WP,The Louisiana Land and Exploration Company,1/1/1985,9/16/1996,29.133533,-92.274415,1985
WC,A,WP,"General Atlantic Resources, Inc.",1/1/1985,4/30/1993,28.957829,-93.140744,1985
WC,2,WP,General Atlantic Energy Corporation,1/1/1985,12/31/1985,28.942234,-93.171485,1985
BA,JB,WP,Shell Offshore Inc.,1/1/1986,1/24/1994,28.174288,-95.590355,1986
EC,F,WP,"Energy Resource Technology, Inc.",1/1/1986,8/11/2008,28.615189,-92.79354,1986
EC,A-AUX,WP,Hall-Houston Oil Company,1/1/1986,1/17/1993,29.085355,-92.870769,1986
HI,A,WP,Anadarko US Offshore LLC,1/1/1986,7/23/2009,29.514183,-94.007805,1986
HI,B,WP,"EP Energy Management, L.L.C.",1/1/1986,10/24/2002,28.174345,-94.060683,1986
HI,B,WP,"Dynamic Offshore Resources NS, LLC",1/1/1986,9/11/2009,29.376766,-93.979799,1986
PL,48,WP,Murphy Exploration & Production Company - USA,1/1/1986,3/24/1993,28.893188,-90.70073,1986
VR,A,WP,Burlington Resources Offshore Inc.,1/1/1986,10/26/2000,28.634093,-92.401026,1986
WC,A-AUX,WP,Apache Corporation,1/1/1986,6/24/2016,28.232419,-93.20716,1986
HI,CJ,WP,McMoRan Oil & Gas LLC,5/6/1986,6/3/2010,28.284428,-94.044815,1986
GA,A,WP,Hall-Houston Oil Company,1/1/1987,9/22/1992,28.317658,-94.704798,1987
HI,A,WP,Apache Corporation,1/1/1987,2/16/1997,29.156633,-93.833119,1987
MI,1(Removed),WP,Marathon Oil Company,1/1/1987,9/2/1996,28.284802,-96.202272,1987
MP,1,WP,Hall-Houston Oil Company,1/1/1987,12/8/1992,29.6774245,-88.7476059,1987
MP,A,WP,Samedan Oil Corporation,1/1/1987,7/9/1992,29.569683,-88.735725,1987
SM,5,WP,"Devon Energy Production Company, L.P.",1/1/1987,2/23/2003,28.75753,-91.893085,1987
SP,257(SL 1012),WP,"Whitney Oil & Gas, LLC",1/1/1987,,28.98732499,-89.24655966,1987
SS,S,WP,Talos Petroleum LLC,1/1/1987,8/23/2014,28.863633,-90.8507,1987
WD,D,WP,Samedan Oil Corporation,1/1/1987,8/16/1999,29.179829,-89.72344,1987
WD,3,WP,Fieldwood Energy LLC,1/1/1987,9/7/2019,29.163374,-89.765873,1987
CA,A,WP,"Devon SFS Operating, Inc.",1/1/1988,3/18/1997,29.732252,-88.565785,1988
EC,G,WP,El Paso Production Company,1/1/1988,8/30/1994,28.582592,-92.762865,1988
EC,A,WP,Forcenergy GOM Inc.,1/1/1988,10/4/1998,28.297608,-92.920327,1988
GA,B,WP,Walter Oil & Gas Corporation,1/1/1988,9/24/1998,28.724247,-94.898516,1988
HI,B,WP,"EP Energy Management, L.L.C.",1/1/1988,7/25/2002,28.204049,-93.616041,1988
HI,B,WP,Anadarko E&P Company LP,1/1/1988,8/6/1994,29.2136,-94.441108,1988
HI,A,WP,Anadarko E&P Company LP,1/1/1988,8/6/1994,29.213053,-94.440166,1988
MI,F,WP,GOM Shelf LLC,1/1/1988,6/27/2005,28.010814,-96.454997,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,4/20/2000,29.374586,-88.262258,1988
MP,A,WP,Apache Corporation,1/1/1988,12/12/1995,29.471196,-88.464165,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,5/28/2005,29.416272,-88.165909,1988
MP,A,WP,"EP Energy Management, L.L.C.",1/1/1988,6/22/2000,29.365149,-88.310722,1988
MP,B,WP,"Devon SFS Operating, Inc.",1/1/1988,5/20/1997,29.496891,-88.43054,1988
SM,B,WP,"Merit Energy Company, LLC",1/1/1988,8/21/2011,29.238539,-91.881455,1988
VR,L,WP,Union Oil Company of California,1/1/1988,8/23/1999,29.408209,-92.545062,1988
VR,JA,WP,Shell Offshore Inc.,1/1/1988,3/7/1993,28.672958,-92.544456,1988
WC,AJ,WP,Samedan Oil Corporation,1/1/1988,11/2/1995,28.64609,-93.054733,1988
BA,A,WP,Diamond Shamrock Offshore Partners Limited Partnership,1/1/1989,9/13/1999,28.597849,-95.486825,1989
EC,B,WP,Forcenergy Inc,1/1/1989,1/25/2001,28.386535,-92.885119,1989
GA,4,WP,Seagull Energy E&P Inc.,1/1/1989,5/5/1996,28.739793,-94.950432,1989
GA,5,WP,Seagull Energy E&P Inc.,1/1/1989,5/13/1996,28.732648,-94.961173,1989
HI,A,WP,Tri-Union Development Corporation,1/1/1989,5/5/2005,28.667795,-93.885656,1989
HI,A,WP,Tri-Union Development Corporation,1/1/1989,4/22/2005,28.617039,-93.983716,1989
MI,JB,WP,"SCANA Petroleum Resources, Inc.",1/1/1989,5/31/1993,28.129161,-96.230888,1989
SS,5,WP,Talos Petroleum LLC,1/1/1989,8/30/2009,28.818983,-90.842324,1989
SS,47,WP,Talos Petroleum LLC,1/1/1989,7/12/2012,28.83995,-90.875265,1989
ST,B,WP,"Bandon Oil and Gas, LP",1/1/1989,5/10/2011,28.51524597,-90.7285992,1989
VR,H    FL,WP,"Apache Shelf, Inc.",1/1/1989,5/30/2014,29.467393,-92.38045,1989
VR,6,WP,J. M. Huber Corporation,1/1/1989,1/29/2004,29.143023,-92.491022,1989
VR,3,WP,"Ashland Exploration Holdings, Inc.",1/1/1989,3/21/1993,29.125656,-92.384072,1989
WC,B,WP,"Palm Energy Offshore, L.L.C.",1/1/1989,5/1/2012,28.352693,-93.262162,1989
WC,B,WP,JX Nippon Oil Exploration (U.S.A.) Limited,1/1/1989,7/1/2009,28.35513288,-93.02503091,1989
WC,BJ,WP,Samedan Oil Corporation,1/1/1989,6/20/1996,28.638863,-93.023268,1989
WC,C,WP,"Black Elk Energy Offshore Operations, LLC",1/1/1989,6/28/2016,29.338323,-93.073249,1989
BA,A,WP,"Mariner Energy, Inc.",1/1/1990,1/7/2011,27.866942,-96.033411,1990
EC,B,WP,Marathon Oil Company,1/1/1990,6/17/2001,28.230858,-92.833934,1990
GA,6,WP,Seagull Energy E&P Inc.,1/1/1990,5/15/1996,28.736293,-94.939486,1990
HI,A,WP,Union Oil Company of California,1/1/1990,7/13/2004,29.109513,-94.054779,1990
HI,B,WP,"EP Energy Management, L.L.C.",1/1/1990,7/11/2002,28.184076,-93.638863,1990
MI,10,WP,Murphy Exploration & Production Company - USA,1/1/1990,7/17/1998,28.134583,-96.237688,1990
MU,A,WP,"Merit Energy Company, LLC",1/1/1990,7/23/2012,27.28386406,-96.97971371,1990
SS,B,WP,Fieldwood Energy SP LLC,1/1/1990,9/5/2009,28.639291,-90.938309,1990
SS,A-AUX,WP,Aquila Energy Resources Corporation,1/1/1990,9/2/1997,29.072508,-91.077293,1990
SS,5,WP,"W & T Offshore, Inc.",1/1/1990,4/4/2008,28.552176,-91.22596,1990
ST,A,WP,"Bandon Oil and Gas, LP",1/1/1990,3/20/2010,28.474267,-90.720499,1990
ST,A,WP,Apache Corporation,1/1/1990,9/11/1992,28.59596056,-90.62227178,1990
WC,CJ,WP,Conoco Inc.,1/1/1990,12/12/1996,28.587021,-93.079744,1990
BA,B,WP,Devon Louisiana Corporation,1/1/1991,8/15/2005,28.62587,-95.342033,1991
BA,2,WP,Devon Louisiana Corporation,1/1/1991,8/24/2001,28.620596,-95.444061,1991
BA,A,WP,"Maritech Resources, Inc.",1/1/1991,9/28/2011,28.54432,-95.381076,1991
EC,B,WP,Hess Corporation,1/1/1991,4/29/2002,28.799287,-92.881737,1991
EI,A,WP,Murphy Exploration & Production Company,1/1/1991,5/16/1995,28.471572,-91.728996,1991
GI,CC,WP,GOM Shelf LLC,1/1/1991,10/8/2014,29.036745,-89.895013,1991
HI,A,WP,"EP Energy Management, L.L.C.",1/1/1991,7/5/2002,28.201952,-93.635874,1991
MO,2,WP,Chevron U.S.A. Inc.,1/1/1991,12/20/1992,30.078916,-88.420397,1991
MP,BS-Y,WP,Freeport-McMoRan Energy LLC,1/1/1991,7/20/2003,29.26326,-88.766229,1991
SM,A,WP,Anadarko E&P Company LP,1/1/1991,6/16/1995,28.851665,-92.097139,1991
SS,A,WP,Newfield Exploration Company,1/1/1991,10/5/1993,28.57097358,-91.23017307,1991
ST,A,WP,"SOCO Offshore, Inc.",1/1/1991,2/6/2000,28.410367,-90.27973,1991
ST,D,WP,Hess Corporation,1/1/1991,9/12/1994,28.406909,-90.372813,1991
VR,A,WP,"Rooster Petroleum, LLC",1/1/1991,3/29/2012,28.847234,-92.309432,1991
MI,B,WP,"Samson Contour Energy E&P, LLC",11/12/1991,9/3/2005,28.128512,-96.252049,1991
BA,A,WP,Devon Louisiana Corporation,11/13/1991,9/24/2003,28.537014,-95.39345,1991
EI,G,WP,CNOOC Petroleum U.S.A. Inc.,1/1/1992,5/15/2010,28.488597,-91.421775,1992
MP,BS,WP,Freeport-McMoRan Energy LLC,1/1/1992,7/20/2003,29.260961,-88.772154,1992
MP,BS,WP,Freeport-McMoRan Energy LLC,1/1/1992,7/20/2003,29.264093,-88.764825,1992
MP,BS,WP,Freeport-McMoRan Energy LLC,1/1/1992,7/20/2003,29.265725,-88.76206,1992
MP,BS,WP,Freeport-McMoRan Energy LLC,1/1/1992,7/20/2003,29.264908,-88.763443,1992
HI,C,WP,Fieldwood Energy LLC,1/28/1992,7/22/2016,28.103885,-93.651931,1992
ST,17,WP,Talos ERT LLC,6/30/1992,6/1/2012,28.78861736,-90.23341807,1992
SS,B,WP,BP America Production Company,7/15/1992,5/27/1998,28.63197,-91.310848,1992
ST,C,WP,Apache Corporation,10/14/1992,9/3/2000,28.593948,-90.596114,1992
EI,B,WP,McMoRan Oil & Gas LLC,4/1/1993,7/19/2014,28.717605,-91.493368,1993
WC,A,WP,"EOG Resources, Inc.",4/13/1993,8/7/2000,28.477745,-93.336357,1993
VR,C,WP,"Samson Contour Energy E&P, LLC",4/18/1993,9/2/2009,28.701479,-92.429607,1993
HI,A,WP,"EP Energy Management, L.L.C.",4/26/1993,7/15/2000,28.38156,-93.721066,1993
GA,A,WP,Devon Louisiana Corporation,5/20/1993,10/17/2003,28.91971908,-94.93802861,1993
WD,B,WP,Talos Petroleum LLC,6/18/1993,5/27/2012,28.859522,-89.84454,1993
VK,B,WP,Talos ERT LLC,6/25/1993,12/21/2016,29.786683,-88.349191,1993
ST,A,WP,North Central Oil Corporation,7/21/1993,1/6/1999,28.649529,-90.292642,1993
VR,A,WP,Apache Corporation,8/26/1993,8/13/2000,28.543794,-92.42523,1993
WC,A,WP,BP Exploration & Production Inc.,9/2/1993,11/4/2001,29.307425,-93.596088,1993
MI,D,WP,GOM Shelf LLC,10/3/1993,9/19/2005,28.054834,-96.270686,1993
VR,A,WP,Seneca Resources Corporation,10/12/1993,7/9/2003,28.399239,-92.381335,1993
BA,F,WP,"Noble Energy, Inc.",10/18/1993,6/24/2010,28.035207,-95.662675,1993
GA,A,WP,Seagull Energy E&P Inc.,10/29/1993,10/10/1998,28.787844,-95.061044,1993
SS,B,WP,Apache Corporation,11/8/1993,9/27/2009,28.278517,-91.135663,1993
MP,A,WP,"W & T Offshore, Inc.",11/11/1993,11/15/1999,29.408923,-88.467583,1993
SM,JB,WP,Apache Corporation,12/17/1993,3/3/2006,28.671222,-92.046376,1993
PL,H,WP,Talos ERT LLC,1/2/1994,5/4/2013,28.901285,-90.695277,1994
GA,B,WP,"Maritech Resources, Inc.",1/23/1994,11/26/2006,28.930842,-94.965264,1994
VR,C,WP,"Mariner Energy, Inc.",1/23/1994,4/22/2008,29.143942,-92.610704,1994
EC,2,WP,"Energy Resource Technology, Inc.",4/24/1994,4/20/2000,28.63451,-92.816136,1994
MP,A,WP,"W & T Offshore, Inc.",5/11/1994,6/15/2008,29.297487,-88.796419,1994
SM,JC,WP,Apache Corporation,7/20/1994,7/6/2011,28.60971871,-92.15288002,1994
